ID,Bezirk,Mauersegler,Kontrolle,PLZ,Sperling,Ersatz,Ort,Schwalbe,Wichtig,Strasse,Star,Sanierung,Anhang,Fledermaus,Verloren,Erstbeobachtung,Andere,Melder,Beschreibung,Besonderes,Splitstrasse,ADDRESS,location,point,latitude,longitude,altitude
1681,Neukölln,0,0,12053,1,0,Berlin,0,0,"Boddinstr. 55, Hermann-Boddin-Schule",0,0,Fotos,0,0,09.06.2018,0,,"Hermann-Boddin-Schule

06-18: Haussperlinge fütternd, mehrere Ein- und Ausflüge beobachtet am Dach (s. Fotos)",Schulsanierungsplan: Sanierung Dachziegeleindeckung (2018-2019),Boddinstr. 55,"Boddinstr. 55, 12053, Berlin, Deutschland","Hermann-Boddin-Grundschule, 55, Boddinstraße, Flughafenkiez, Neukölln, Berlin, 12053, Deutschland","(52.48008885, 13.43064600242509, 0.0)",52.48008885,13.43064600242509,0.0
1797,Kreuzberg,0,0,10961,1,0,Berlin,0,0,Blücherstr. 23,0,1,Fotos,0,0,Mai 2019,0,,"19-05: Online Meldefomular: ich beobachte seit Wochen dort den Spatzenein- und Ausflug. Es steht ein Gerüst am Haus, mit Netzen verhangen (Vorderhaus) es ist aktuelle Brutzeit der Vögel, ich habe alles per diverser Fotos festgehalten ",Sanierung während der Brutzeit,Blücherstr. 23,"Blücherstr. 23, 10961, Berlin, Deutschland","Dr. med. Dieter Schmidt, 23, Blücherstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10961, Deutschland","(52.4942314, 13.3989897, 0.0)",52.4942314,13.3989897,0.0
334,Wilmersdorf,0,0,10713,0,0,Berlin,1,0,Blissestr. 61,0,0,,0,0,20.6.2008 00:00:00,0,,"alter Bau, 
3. Etage rechter Balkon 1x Mehlschwalben",,Blissestr. 61,"Blissestr. 61, 10713, Berlin, Deutschland","Sairung-Massage, 61, Blissestraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10713, Deutschland","(52.4796761, 13.3205195, 0.0)",52.4796761,13.3205195,0.0
333,Wilmersdorf,0,0,10713,0,0,Berlin,1,0,Blissestr. 49,0,0,,0,0,20.6.2008 00:00:00,0,,"alter Bau, 
3. Etage linker Balkon 1x Mehlschwalben",,Blissestr. 49,"Blissestr. 49, 10713, Berlin, Deutschland","49, Blissestraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10713, Deutschland","(52.4805764, 13.3205339, 0.0)",52.4805764,13.3205339,0.0
332,Wilmersdorf,0,0,10713,0,0,Berlin,1,0,Blissestr. 43,0,0,,0,0,12.7.2008 00:00:00,0,,linker Balkon 1 Etage,,Blissestr. 43,"Blissestr. 43, 10713, Berlin, Deutschland","43, Blissestraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10713, Deutschland","(52.4812075, 13.3205443, 0.0)",52.4812075,13.3205443,0.0
331,Wilmersdorf,0,0,10713,0,0,Berlin,1,0,Blissestr. 31,0,0,,0,0,12.7.2008 00:00:00,0,,Balkon 1 Etage 1x Mehlschwalben,,Blissestr. 31,"Blissestr. 31, 10713, Berlin, Deutschland","31, Blissestraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10713, Deutschland","(52.4823031, 13.3205609, 0.0)",52.4823031,13.3205609,0.0
1725,Charlottenburg-Wilmersdorf,1,0,10713,0,0,Berlin,0,0,Blissestr. 30,0,0,,0,0,08.06.18,0,,2018: rechter (nördlicher) Seitenflügel 20 - 25 m von der Ecke zum Haus Nr. 26/28 sind 2 Löcher nah nebeneinander direkt unter der Dachkante. Dort jeweils Mauersegler.,,Blissestr. 30,"Blissestr. 30, 10713, Berlin, Deutschland","30, Blissestraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10713, Deutschland","(52.4825296, 13.3201664, 0.0)",52.4825296,13.3201664,0.0
1152,Wilmersdorf,0,0,10713,1,0,Berlin,0,0,Blissestr. 18/20 (Kino),0,0,,0,0,1.7.2013 00:00:00,0,,2013 3x Sperlinge unter Dachrinne,,Blissestr. 18,"Blissestr. 18, 10713, Berlin, Deutschland","Eva Lichtspiele, 18, Blissestraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10713, Deutschland","(52.484682, 13.3200059, 0.0)",52.484682,13.3200059,0.0
982,Wilmersdorf,1,0,10713,1,0,Berlin,0,0,Blissestr. 14 / Ecke Wilhelmsaue 108A,0,0,,0,0,18.6.2012 00:00:00,0,,"2012 2x Sperlinge unter Ziegeln am Giebel und 1x unter Dachrinne,(an anschließendem Haus Wilhelmsaue 108a an Dachrinne an Hausgrenze Mauersegler)",,Blissestr. 14 ,"Blissestr. 14 , 10713, Berlin, Deutschland","Kunstwerk Blisse, 14, Blissestraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10713, Deutschland","(52.4849551, 13.3200649, 0.0)",52.4849551,13.3200649,0.0
58,Wilmersdorf,1,0,10623,0,0,Berlin,0,0,Bleibtreustr. 49/Restaurant 12 Apostel,0,0,,0,0,16.7.2004 00:00:00,0,,"2004: Haus des Restaurants ""Die zwölf Apostel""
2x Mauersegler unter der Dachrinne an der rechten (freistehenden) Hauswand (über dem Wintergarten, im rechten Winkel zum Eingang) im Bereich der letzten beiden Fenster",,Bleibtreustr. 49,"Bleibtreustr. 49, 10623, Berlin, Deutschland","S Savignyplatz, 49, Bleibtreustraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10623, Deutschland","(52.5051746, 13.3190659, 0.0)",52.5051746,13.3190659,0.0
1570,Wilmersdorf,1,1,10623,0,0,Berlin,0,0,Bleibtreustr. 20 / (nach Karte),0,0,,0,0,28.06.16,0,,"2016:Hofseitig viele Mauersegleranflüge auf Dachrinnenstruktur, Einflug konnte nicht gesehen werden.--> Kontrolle / einsehbar vom Hof Hotel Mondial, Kudamm 46, im gesamten Hofkarree-. Schlüterstr. 50 / Mommsen 67 und hier viele Gebäudebrüter sichtbar.",,Bleibtreustr. 20 ,"Bleibtreustr. 20 , 10623, Berlin, Deutschland","Hotel Astrid am Kurfürstendamm, 20, Bleibtreustraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10623, Deutschland","(52.5021645, 13.3193444, 0.0)",52.5021645,13.3193444,0.0
853,Pankow,0,0,13089,1,0,Berlin,0,0,Blankenburger Str. 23 / Schule ,0,0,,0,0,8.6.2006 00:00:00,1,,"2011 Hausperlinge, Hausrotschwanz östl. neben Feuerwehr, Eigentümer Bezirksamt Pankow",,Blankenburger Str. 23 ,"Blankenburger Str. 23 , 13089, Berlin, Deutschland","23, Blankenburger Straße, Heinersdorf, Pankow, Berlin, 13089, Deutschland","(52.5741426, 13.4449044, 0.0)",52.5741426,13.4449044,0.0
394,Schöneberg,0,1,12161,1,0,Berlin,0,0,Blankenbergstr. 10/Odenwald 21,0,0,,0,0,1.7.2008 00:00:00,0,,"Sperlinge 3x im Giebel, viele Mauersegleranflüge",,Blankenbergstr. 10,"Blankenbergstr. 10, 12161, Berlin, Deutschland","10, Blankenbergstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","(52.4675742, 13.3248008, 0.0)",52.4675742,13.3248008,0.0
1783,Charlottenburg,0,0,10625,1,0,Berlin,0,0,Bismarckstraße 97/98,0,0,Foto,0,0,5.5.2019,0,,"5.5.19: Zweiter Hinterhof, Seitenflügel, unter Dachrinne direkt hinter dem Fallrohr mehrere Einflüge von Sperlingen. ",,Bismarckstraße 97,"Bismarckstraße 97, 10625, Berlin, Deutschland","97, Bismarckstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10625, Deutschland","(52.5116884, 13.3114417, 0.0)",52.5116884,13.3114417,0.0
1808,"Steglitz-Zehlendorf, Wannsee",0,0,14109,1,0,Berlin,1,0,"Bismarckstraße 70/72, SchülerInnen-Ruderverband am kleinen Wannsee e.V",0,1,Protokoll mit Fotos,0,0,25.05.2019,0,,"19-05: Diverse Gebäude im Komplex sind eingerüstet, darunter die Ruderhäuser an der Seeseite
Beobachtung Einflüge Haussperlinge:
Einflug Sperling an einem zum Ensemble gehörigen Haus eines Bootsbauers
Einflug unter ein Gerüst am Ruderhaus Mitte, von der Seeseite gesehen
Schwalbennester (Fotos vorhanden)","Sanierung, Gerüst",Bismarckstraße 70,"Bismarckstraße 70, 14109, Berlin, Deutschland","Wannseer Kanu-Club, 70, Bismarckstraße, Wannsee, Steglitz-Zehlendorf, 14109, Deutschland","(52.4142722, 13.157581152213314, 0.0)",52.4142722,13.157581152213314,0.0
1662,Steglitz,0,0,12169,1,0,Berlin,0,0,Bismarckstraße 49,0,0,,0,0,12.05.2018,0,,05-2018: Sperlingseinflug unter Metallverblendung des Daches. Nistmaterial deutlich erkennbar.,,Bismarckstraße 49,"Bismarckstraße 49, 12169, Berlin, Deutschland","49, Bismarckstraße, Steglitz, Berlin, 12169, Deutschland","(52.4532149, 13.3389206, 0.0)",52.4532149,13.3389206,0.0
1218,Steglitz,0,0,12157,1,0,Berlin,0,0,Bismarckstr. 72,0,0,,0,0,19.4.2012 00:00:00,0,,2012 Sperlinge im Jalousiekasten Etage:? - keine Angabe,,Bismarckstr. 72,"Bismarckstr. 72, 12157, Berlin, Deutschland","Matthias Keilich, 72/73, Bismarckstraße, Steglitz, Berlin, 12157, Deutschland","(52.4631947, 13.3393849, 0.0)",52.4631947,13.3393849,0.0
497,Steglitz,0,0,12157,0,0,Berlin,1,0,Bismarckstr. 7,0,0,,0,0,9.6.2009 00:00:00,0,,"Mehlschwalben Gebäudewinkel, strassenseitig, Höhe 1.OG",,Bismarckstr. 7,"Bismarckstr. 7, 12157, Berlin, Deutschland","Groschen Keller, 7, Bismarckstraße, Steglitz, Berlin, 12157, Deutschland","(52.4621063, 13.3389645, 0.0)",52.4621063,13.3389645,0.0
496,Steglitz,0,1,12157,0,0,Berlin,1,0,Bismarckstr. 65a,0,0,,0,0,1.7.2009 00:00:00,0,,"2009 Mehlschwalben Balkon 1. Etage
2012 Altdaten, Mehlschwalben wurden kartiert, in 2012 weg,",Mehlschwalben weg,Bismarckstr. 65a,"Bismarckstr. 65a, 12157, Berlin, Deutschland","65a, Bismarckstraße, Steglitz, Berlin, 12157, Deutschland","(52.460799, 13.3397399, 0.0)",52.460799,13.3397399,0.0
495,Steglitz,0,0,12157,1,0,Berlin,0,0,Bismarckstr. 47,0,0,,0,0,1.7.2009 00:00:00,0,,1 Nest Sperlinge// unter Dachrinne,,Bismarckstr. 47,"Bismarckstr. 47, 12157, Berlin, Deutschland","Bismarckstraße, Steglitz, Berlin, 12157, Deutschland","(52.4621081, 13.3392545, 0.0)",52.4621081,13.3392545,0.0
1229,Steglitz,0,0,12169,1,0,Berlin,0,0,Bismarckstr. 46,0,0,,0,0,26.5.2012 00:00:00,0,,"2012 mehrere Sperlinge unter Dachrinne (Holzverkleidung) linke Gebäudeseite, sowie unter den Dachziegeln direkt zur Brandmauer hin.",,Bismarckstr. 46,"Bismarckstr. 46, 12169, Berlin, Deutschland","46, Bismarckstraße, Steglitz, Berlin, 12169, Deutschland","(52.4516067, 13.3385944, 0.0)",52.4516067,13.3385944,0.0
1216,Steglitz,0,0,12169,1,0,Berlin,0,0,Bismarckstr. 32,0,0,,0,0,21.4.2012 00:00:00,0,,2012 Sperling Dachkante unter Regenrinne vom Hauseingang aus rechts,,Bismarckstr. 32,"Bismarckstr. 32, 12169, Berlin, Deutschland","Zaka Sushi, 32, Bismarckstraße, Steglitz, Berlin, 12169, Deutschland","(52.4529984, 13.3382088, 0.0)",52.4529984,13.3382088,0.0
757,Steglitz,0,0,12247,0,0,Berlin,1,0,Bischofsgrüner Weg 104,0,0,,0,0,6.6.2011 00:00:00,0,,2011 Mehlschwalben: Nester am gesamten Häuserblock unter Dachüberhang am Gebäude (nicht Balkonecken!),,Bischofsgrüner Weg 104,"Bischofsgrüner Weg 104, 12247, Berlin, Deutschland","104, Bischofsgrüner Weg, Lankwitz, Berlin, 12247, Deutschland","(52.4376629, 13.3654562, 0.0)",52.4376629,13.3654562,0.0
1308,Steglitz,0,0,12167,1,0,Berlin,0,1,Birkbusch 20-24/Kühlebornweg/Haydnstr. 26-28,0,0,,0,0,22.6.2014 00:00:00,0,,"2014: Sperlinge überall verteilt, zahreich, auch im Hofkarre:
Birkbusch 20-24/Kühlebornweg/Haydnstr. 26-28 Hofkarre",Wichtiger Sperlingsstandort,Birkbusch 20-24,"Birkbusch 20-24, 12167, Berlin, Deutschland","Birkbuschstraße, Lankwitz, Berlin, 12167, Deutschland","(52.4426107, 13.3319522, 0.0)",52.4426107,13.3319522,0.0
581,Wilmersdorf,0,0,14197,0,0,Berlin,1,0,Binger Str. 86,0,0,,0,0,7.7.2010 00:00:00,0,,"2010 Balkonfront über Haustür, rechte Seite, in 2. und 3. Etage  Mehlschwalben",,Binger Str. 86,"Binger Str. 86, 14197, Berlin, Deutschland","86, Binger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4777233, 13.3099116, 0.0)",52.4777233,13.3099116,0.0
61,Wilmersdorf,0,0,14197,1,0,Berlin,0,0,Binger Str. 81,0,0,,0,0,16.7.2004 00:00:00,0,,"2008: wie  immer 1x Sperlinge rechts über Haustür unter Dachrinne und daze rechte Haushälfte Ecke Hausvorsprung am Fallrohr 1x Sperlinge
2004: 1x Sperlinge rechts über Haustür unter Dachrinne",,Binger Str. 81,"Binger Str. 81, 14197, Berlin, Deutschland","81, Binger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4768753, 13.309899, 0.0)",52.4768753,13.309899,0.0
533,Wilmersdorf,0,0,14197,1,0,Berlin,0,0,Binger Str. 70a,0,0,,0,0,7.6.2010 00:00:00,0,,"erste Balkonreihe links neben Haustür, dort etwa Mitte unter Dachrinne Sperlinge",,Binger Str. 70a,"Binger Str. 70a, 14197, Berlin, Deutschland","70A, Binger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4739183, 13.3097481, 0.0)",52.4739183,13.3097481,0.0
129,Wilmersdorf,1,0,14197,1,0,Berlin,0,0,Binger Str. 69 / Ecke Eberbacher,0,0,,0,0,19.7.2005 00:00:00,0,,"In 2011 zusätzlich Sperlinge rechts von Haustür Dachrinne über kl. Fenster und Balkon an Ecke, ca 1m links am Fallrohr Dachrinne 1x Sperlinge
2010 auch 1x in Linie Mitte Haustür unter Dachrinne,
2006: 2. Fenster von Ecke unter Dachrinne Sperlinge , dann:
3x Mauersegler: 1x Mitte Fenster über Haustür unter Dachrinne, 1x 2. Fenster links neben Haustür unter Dachrinne, 1x ca. 50 cm links daneben
2005: 5x Mauersegler unter Dachrinne, von Ecke zur Eberbacher Str., Einflüge und Anflüge:
Positionen gesehen in Linie von Haustür zu Fenstern:
Anflüge 1x in der Mitte der Fensterreihe rechts neben Haustür/ 1x Einflug linke Seite Fenster über Haustür/ 1x Anflüge rechte Seite Fenster über Haustür (Haustürlinie)/ 1x Einflug.in der Lücke zwischen Haustürlinie und Fensterreihe links neben Haustür, 1x Anflüge ca. 50 cm vom linken Rand Fensterreihe links neben Haustür.",,Binger Str. 69 ,"Binger Str. 69 , 14197, Berlin, Deutschland","69, Binger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4736124, 13.3097385, 0.0)",52.4736124,13.3097385,0.0
246,Wilmersdorf,0,0,14197,1,0,Berlin,0,0,Binger Str. 40,0,0,,0,0,30.4.2007 00:00:00,0,,"2007:  FU-Gebäude, altes Haus
An den Dachgauben links und rechts der Haustür je 1x Sperlinge",,Binger Str. 40,"Binger Str. 40, 14197, Berlin, Deutschland","Alfried-Krupp-Haus Berlin, 40, Binger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.46850015, 13.30901739302698, 0.0)",52.46850015,13.30901739302698,0.0
34,Wilmersdorf,1,0,14197,1,0,Berlin,0,0,Binger Str. 20/Ecke Eberbacher,0,0,,0,0,13.6.2004 00:00:00,0,,"2016: 2x Mauersegler in Front zur Binger, 1x über kleinem Fenster, 1x ca. 70 cm von Ecke zur Eberbacher, sieh auch Eberbacher 24
2011 Mauersegleranflüge und viele Sperlinge
2004:1 Sperlinge, direkt unter Dachrinne Binger Str. in Linie von erstem kleinen Fenster von Ecke, 2-3m von Ecke
2006 Wieder Sperlinge (2x) unter Dachrinne, 2 bis 3 m von Ecke
2009: Neue  Einflugstelle Sperlinge: Von Ecke gesehen in Front zur Binger Str. links von kleinem Fenster unter Dachrinne siehe auch Eberbacher 24",,Binger Str. 20,"Binger Str. 20, 14197, Berlin, Deutschland","20, Binger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4736505, 13.3093571, 0.0)",52.4736505,13.3093571,0.0
315,Wilmersdorf,1,0,14197,1,0,Berlin,0,0,Binger Str. 2/3 siehe auch Nauheimer 28,0,0,Skizze,0,0,24.6.2007,0,,"2015: immer noch so
2007:Haus ""Altneubau"", recht . Beobachtungen Hofseite.
2x Mauersegler und 2x Sperlinge siehe Skizze:
1 und 2 zeigen Fallrohrposition
1)	1x Mauersegler an Fallrohrbefestigung direkt am Dach
2)	2x Sperlinge an Fallrohrbefestigung 1 und 2. Etage, 1x Mauersegler an Fallrohrbefestigung 3. Etage.
Generell viel Sperlings- und Mauerseglerverkehr im ganzen Hof (Häuser Ecke Mecklenburg. Str. / Schlangenbader Str. / Nauheimer Str. / Binger Str.)",renovierungsbedürftig,Binger Str. 2,"Binger Str. 2, 14197, Berlin, Deutschland","2, Binger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4779161, 13.309361, 0.0)",52.4779161,13.309361,0.0
89,Wilmersdorf,0,0,14197,1,0,Berlin,0,0,Binger Str. 18,0,0,,0,0,22.5.2005 00:00:00,0,,"2005:Eckhaus zur Eberbacher 18, direkt über  Haustür Dachrinne Sperlinge 1x",,Binger Str. 18,"Binger Str. 18, 14197, Berlin, Deutschland","18, Binger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4738539, 13.3093628, 0.0)",52.4738539,13.3093628,0.0
290,Wilmersdorf,0,0,14197,1,0,Berlin,0,0,Binger Str. 16 / Eckhaus Homburger 48,0,0,,0,0,14.7.2007 00:00:00,0,,"Richtung Grenze zur 17
2007: 3x  Sperlinge verteilt unter Dachrinne (einmal am Fallrohr)
2010: 7x Sperlinge verteilt , die dort nicht unter die Dachrinne, sondern offenbar oberhalb der Dachrinne unter den Ziegelabschluss einfliegen.",Haus renovierungsbedürftig.,Binger Str. 16 ,"Binger Str. 16 , 14197, Berlin, Deutschland","16, Binger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4742091, 13.3093729, 0.0)",52.4742091,13.3093729,0.0
354,Wilmersdorf,0,0,14197,1,1,Berlin,0,0,Binger Str. 15,0,0,,0,0,14.4.2008 00:00:00,0,,links von Haustür im Mauerseglerkasten,,Binger Str. 15,"Binger Str. 15, 14197, Berlin, Deutschland","15, Binger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4747564, 13.3092573, 0.0)",52.4747564,13.3092573,0.0
353,Wilmersdorf,0,0,14197,1,0,Berlin,0,0,Binger Str. 11,0,0,,0,0,5.6.2008 00:00:00,0,,Rechts von Haustür gesehen 1x Sperlinge unter Dachrinne,,Binger Str. 11,"Binger Str. 11, 14197, Berlin, Deutschland","11, Binger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4757176, 13.3094209, 0.0)",52.4757176,13.3094209,0.0
1846,"Neukölln, Buckow",0,0,12355,1,0,Berlin,0,0,"Bildhauerweg 9, Clay-Oberschule",0,1,Fotos,0,0,2019,0,,"Schulsanierung: Clay-Oberschule

2019-08: Sichtbares Nistmaterial in mehreren Jalosiekästen und Kotspuren auf den Fensterbrett, wahrscheinlich Haussperlinge","Schulsanierung: Sanierung und Neubau, Neubau Anfang Herbst 18, Sanierung Sporthalle (2019)",Bildhauerweg 9,"Bildhauerweg 9, 12355, Berlin, Deutschland","9, Bildhauerweg, Postsiedlung, Rudow, Neukölln, 12355, Deutschland","(52.4189934, 13.4887033, 0.0)",52.4189934,13.4887033,0.0
521,Steglitz,0,0,12167,1,0,Berlin,0,0,Beymestr. 6-7/ Evangelische Schule,0,0,,0,0,11.6.2010 00:00:00,0,,"Evangelische Schule, dort im Schwegler Mauerseglerkasten 1x Sperlinge.",,Beymestr. 6-7,"Beymestr. 6-7, 12167, Berlin, Deutschland","Evangelische Schule Steglitz, 6-7, Beymestraße, Steglitz, Berlin, 12167, Deutschland","(52.450097299999996, 13.331136099195174, 0.0)",52.450097299999996,13.331136099195174,0.0
520,Steglitz,0,0,12167,1,1,Berlin,0,0,Beymestr. 5,0,0,,0,0,11.6.2010 00:00:00,0,,"24.3.2020: Dachstuhl nach Brand wieder aufgebaut (s.u. umfangreiche Dacharbeiten) und Ersatznistplätze angebracht. Davon 2 Mauerseglerkästen von Sperlingen angenommen (Nistmaterial erkennbar). Alter Nistplatz oberhalb der Haustür noch vorhanden: Einflug!

4x Sperlinge zwischen Holzverblendung und Dachrinne am bogenförmigen Dach oberhalb bzw. links von Haustür, siehe Skizze. Altes Haus, gut  in Schuß

13.5.2015: Meldung an UNB.umfangreiche Dacharbeiten und Gerüst. ",13.5.2015: Meldung an UNB.umfangreiche Dacharbeiten und Gerüst. ,Beymestr. 5,"Beymestr. 5, 12167, Berlin, Deutschland","5, Beymestraße, Steglitz, Berlin, 12167, Deutschland","(52.4509927, 13.331142413336154, 0.0)",52.4509927,13.331142413336154,0.0
1107,Steglitz,0,0,12167,1,0,Berlin,0,0,Beymestr. 18a +b,0,0, Foto vorhanden,0,0,3.3.2013 00:00:00,0,,"2013: 2xSperlinge, nicht näher beschrieben, jedoch Foto vorhanden",,Beymestr. 18a +b,"Beymestr. 18a +b, 12167, Berlin, Deutschland","Beymestraße, Steglitz, Berlin, 12167, Deutschland","(52.4507957, 13.3323054, 0.0)",52.4507957,13.3323054,0.0
38,Wilmersdorf,1,0,14199,1,0,Berlin,0,0,Beverstedter Weg 6-8,0,0,,0,0,21.6.2004 00:00:00,0,,"2014 wie beschrieben, dazu Sperlinge verteilt unter Dachrinne
geht von Borkumer Str. ab
Zwischen Nummer 6 und Nummer 8 links und rechts ca. 1m vom Regenrohr entfernt unter Dachrinne 2 Einflugstellen Mauersegler.",,Beverstedter Weg 6-8,"Beverstedter Weg 6-8, 14199, Berlin, Deutschland","Beverstedter Weg, Wilmersdorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.470416, 13.300746, 0.0)",52.470416,13.300746,0.0
1272,Wilmersdorf,0,0,14199,1,0,Berlin,0,0,Beverstedter Weg 5,0,0,,0,0,20.5.2014 00:00:00,0,,2014 vorsprung rechts Haustür unter Dachrinne 1x Sperlinge,,Beverstedter Weg 5,"Beverstedter Weg 5, 14199, Berlin, Deutschland","5, Beverstedter Weg, Wilmersdorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.4708447, 13.3011052, 0.0)",52.4708447,13.3011052,0.0
37,Wilmersdorf,1,0,14199,1,0,Berlin,1,0,Beverstedter Weg 4,0,0,,0,0,21.6.2004 00:00:00,0,,"2014 Mauersegler wie beschrieben, dazu 3x Sperlinge verteilt unter Dachrinne
geht von Borkumer Str. ab
an der Begrenzung Hausnr. 4 zu Hausnr. 6 rechts neben Regenrohr unter Dachrinne 1 Einflugplatz Mauersegler
Nummer 4 Balkon 1 Etage: 1 Nest Mehlschwalben",,Beverstedter Weg 4,"Beverstedter Weg 4, 14199, Berlin, Deutschland","4, Beverstedter Weg, Wilmersdorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.4710701, 13.3007725, 0.0)",52.4710701,13.3007725,0.0
1274,Wilmersdorf,0,0,14199,1,0,Berlin,0,0,Beverstedter Weg 2/ Sylter Str. 15,0,0,,0,0,17.5.2014 00:00:00,0,,"2014 Sperlinge verteilt unter Dachrinne, siehe auch Sylter 15",,Beverstedter Weg 2,"Beverstedter Weg 2, 14199, Berlin, Deutschland","2, Beverstedter Weg, Wilmersdorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.4711894, 13.3008112, 0.0)",52.4711894,13.3008112,0.0
121,Kreuzberg,0,0,10963,1,0,Berlin,0,0,Bernburger Str. 35,0,0,,0,0,18.7.2005 00:00:00,0,,"2005: Ecke zum Askanischen Platz/Anhalter Str.
2x Sperlinge in Verblendung unter Fenster, von rechter Hausgrenze gesehen:
3.Fenster 2.Etage und 2.Fenster 1.Etage
(zahlreiche Mauersegler-Anflüge an Dach, aber kein Hineinschlüpfen gesehen)",,Bernburger Str. 35,"Bernburger Str. 35, 10963, Berlin, Deutschland","Stadtklause, 35, Bernburger Straße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland","(52.5047492, 13.3806625, 0.0)",52.5047492,13.3806625,0.0
122,Kreuzberg,0,0,10963,0,0,Berlin,1,0,"Bernburger Str. 22, 22a, 23",0,0,,0,0,18.7.2005 00:00:00,0,,"2006 wieder viele (5x) Mehlschwalben verteilt Fenster 1. und 2. Etage
2005 5x Mehlschwalben, alle in Fensternischen 1. und 2. Etage",,Bernburger Str. 22,"Bernburger Str. 22, 10963, Berlin, Deutschland","22, Bernburger Straße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland","(52.5052867, 13.3772954, 0.0)",52.5052867,13.3772954,0.0
864,Pankow,0,0,13189,1,0,Berlin,0,0,Berliner Str. 77,0,0,,0,0,23.4.2008 00:00:00,0,,2011 Sperlinge Gasaußenwanderhitzer,,Berliner Str. 77,"Berliner Str. 77, 13189, Berlin, Deutschland","Big Apple, 77, Berliner Straße, Arnimkiez, Prenzlauer Berg, Pankow, Berlin, 13189, Deutschland","(52.554895, 13.4150628, 0.0)",52.554895,13.4150628,0.0
